Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Eye L/R	AOI Name	Entry Time [ms]	Sequence	Fixation Count	Fixation Time [ms]	Average Fixation Duration [ms]
Trial027	Hand_Dyad4_NA_Con_Soc_NA_.avi	0.0	12180.1	255498	Gray	Left	Social Interaction	-	-	0.0	0.0	0.0
Trial009	Lean_Dyad4_Con_NA_NA_Soc_.avi	0.0	11241.9	255498	Gray	Right	Social Interaction	-	-	0.0	0.0	0.0
Trial009	Lean_Dyad4_Con_NA_NA_Soc_.avi	0.0	11241.9	255498	Gray	Left	Social Interaction	314.7	1	13.0	4936.0	379.7
Trial009	Lean_Dyad4_Con_NA_NA_Soc_.avi	0.0	11241.9	255498	Gray	Right	Control	10014.6	1	6.0	980.7	163.4
Trial009	Lean_Dyad4_Con_NA_NA_Soc_.avi	0.0	11241.9	255498	Gray	Left	Control	2103.2	2	16.0	2988.0	186.7
Trial011	Clap_Dyad3_Soc_NA_NA_Con_.avi	0.0	11188.5	255498	Gray	Right	Control	-	-	0.0	0.0	0.0
Trial011	Clap_Dyad3_Soc_NA_NA_Con_.avi	0.0	11188.5	255498	Gray	Left	Control	297.9	1	3.0	880.0	293.3
Trial011	Clap_Dyad3_Soc_NA_NA_Con_.avi	0.0	11188.5	255498	Gray	Right	Social Interaction	1642.0	1	1.0	379.9	379.9
Trial011	Clap_Dyad3_Soc_NA_NA_Con_.avi	0.0	11188.5	255498	Gray	Left	Social Interaction	2025.9	2	39.0	7607.7	195.1
Trial013	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12227.9	255498	Gray	Right	Social Interaction	2197.8	2	2.0	443.9	222.0
Trial013	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12227.9	255498	Gray	Left	Social Interaction	385.8	1	30.0	8755.8	291.9
Trial013	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12227.9	255498	Gray	Right	Control	1826.0	1	1.0	215.9	215.9
Trial013	Hand_Dyad1_Con_NA_NA_Soc_.avi	0.0	12227.9	255498	Gray	Left	Control	11325.3	2	3.0	827.5	275.8
Trial029	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12256.7	255498	Gray	Right	Social Interaction	2665.4	2	12.0	4580.7	381.7
Trial029	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12256.7	255498	Gray	Left	Social Interaction	313.3	1	7.0	1556.1	222.3
Trial029	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12256.7	255498	Gray	Right	Control	945.8	1	3.0	647.9	216.0
Trial029	Clap_Dyad2_Con_NA_NA_Soc_.avi	0.0	12256.7	255498	Gray	Left	Control	8589.1	2	3.0	1275.5	425.2
Trial017	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11208.6	255498	Gray	Right	Social Interaction	-	-	0.0	0.0	0.0
Trial017	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11208.6	255498	Gray	Left	Social Interaction	588.8	2	9.0	2312.0	256.9
Trial017	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11208.6	255498	Gray	Right	Control	-	-	0.0	0.0	0.0
Trial017	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11208.6	255498	Gray	Left	Control	284.9	1	16.0	6227.5	389.2
Trial021	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11176.5	255498	Gray	Right	Social Interaction	307.5	1	12.0	3487.7	290.6
Trial021	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11176.5	255498	Gray	Left	Social Interaction	931.3	1	15.0	5804.0	386.9
Trial021	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11176.5	255498	Gray	Right	Control	-	-	0.0	0.0	0.0
Trial021	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11176.5	255498	Gray	Left	Control	-	-	0.0	0.0	0.0
Trial025	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12191.6	255498	Gray	Right	Control	373.3	1	4.0	1552.1	388.0
Trial025	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12191.6	255498	Gray	Left	Control	1833.2	1	16.0	4337.0	271.1
Trial025	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12191.6	255498	Gray	Right	Social Interaction	1233.2	2	5.0	1408.4	281.7
Trial025	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12191.6	255498	Gray	Left	Social Interaction	6945.9	2	5.0	1414.7	282.9
