Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Eye L/R	AOI Name	Entry Time [ms]	Sequence	Fixation Count	Fixation Time [ms]	Average Fixation Duration [ms]
Trial011	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11211.2	256202	DarkTurquoise	Right	Control	360.9	1	13.0	2607.9	200.6
Trial011	Lean_Dyad3_NA_Con_Soc_NA_.avi	0.0	11211.2	256202	DarkTurquoise	Left	Control	356.9	1	20.0	3635.3	181.8
Trial009	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11182.3	256202	DarkTurquoise	Right	Social Interaction	349.1	1	5.0	2723.7	544.7
Trial009	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11182.3	256202	DarkTurquoise	Left	Social Interaction	349.1	1	7.0	2543.8	363.4
Trial009	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11182.3	256202	DarkTurquoise	Right	Control	3068.8	2	15.0	7395.6	493.0
Trial009	Clap_Dyad4_NA_Soc_Con_NA_.avi	0.0	11182.3	256202	DarkTurquoise	Left	Control	3108.8	2	15.0	6627.6	441.8
Trial029	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12171.5	256202	DarkTurquoise	Right	Control	-	-	0.0	0.0	0.0
Trial029	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12171.5	256202	DarkTurquoise	Left	Control	-	-	0.0	0.0	0.0
Trial029	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12171.5	256202	DarkTurquoise	Right	Social Interaction	6195.2	1	13.0	4126.6	317.4
Trial029	Clap_Dyad1_NA_Con_Soc_NA_.avi	0.0	12171.5	256202	DarkTurquoise	Left	Social Interaction	6178.9	1	11.0	4194.1	381.3
