"Stimulus"	"AOI.Name"	"Fixation.Time..ms."	"relSocialFixTime"	"ParentIndex"	"AgeGroup"	"Sex"	"ID"	"Trials"
"Lean_Dyad1_Soc_NA_NA_Con_.avi"	"Social Interaction"	1870.2	0.619805130244581	13	"1"	"F"	37	4
"Hand_Dyad4_NA_Con_Soc_NA_.avi"	"Social Interaction"	2131.95	0.281265460398293	17	"1"	"F"	37	5
"Lean_Dyad4_Con_NA_NA_Soc_.avi"	"Social Interaction"	3624.55	0.825619006400765	21	"1"	"F"	37	6
"Clap_Dyad3_Soc_NA_NA_Con_.avi"	"Social Interaction"	1286.25	0.258602491028077	25	"1"	"F"	37	7
"Hand_Dyad1_Con_NA_NA_Soc_.avi"	"Social Interaction"	1213.95	0.237863839876165	29	"1"	"F"	37	8
"Clap_Dyad2_Con_NA_NA_Soc_.avi"	"Social Interaction"	3655.65	0.517834124229761	33	"1"	"F"	37	9
"Lean_Dyad3_NA_Con_Soc_NA_.avi"	"Social Interaction"	3130.5	0.702488611628481	37	"1"	"F"	37	10
"Clap_Dyad4_NA_Soc_Con_NA_.avi"	"Social Interaction"	5873.4	0.675215984273241	41	"1"	"F"	37	11
"Clap_Dyad1_NA_Con_Soc_NA_.avi"	"Social Interaction"	2799.65	0.393272789846675	45	"1"	"F"	37	12
"Lean_Dyad2_NA_Soc_Con_NA_.avi"	"Social Interaction"	1542.35	0.529235150808084	1	"1"	"F"	38	1
"Hand_Dyad3_NA_Soc_Con_NA_.avi"	"Social Interaction"	1259.9	0.245618481333463	5	"1"	"F"	38	2
"Hand_Dyad2_Soc_NA_NA_Con_.avi"	"Social Interaction"	0	0	9	"1"	"F"	38	3
"Lean_Dyad1_Soc_NA_NA_Con_.avi"	"Social Interaction"	2369.1	0.512221225257559	13	"1"	"F"	38	4
"Hand_Dyad4_NA_Con_Soc_NA_.avi"	"Social Interaction"	1459.7	0.309658669042619	17	"1"	"F"	38	5
"Lean_Dyad4_Con_NA_NA_Soc_.avi"	"Social Interaction"	1067.95	0.828253451217621	21	"1"	"F"	38	6
"Clap_Dyad3_Soc_NA_NA_Con_.avi"	"Social Interaction"	943.6	0.303047820920448	25	"1"	"F"	38	7
"Hand_Dyad1_Con_NA_NA_Soc_.avi"	"Social Interaction"	1351.85	0.724502920842489	29	"1"	"F"	38	8
"Clap_Dyad2_Con_NA_NA_Soc_.avi"	"Social Interaction"	3503.75	0.956328897987035	33	"1"	"F"	38	9
"Lean_Dyad3_NA_Con_Soc_NA_.avi"	"Social Interaction"	1500.2	0.46162130559872	37	"1"	"F"	38	10
"Clap_Dyad4_NA_Soc_Con_NA_.avi"	"Social Interaction"	729.8	0.190086734560988	41	"1"	"F"	38	11
"Clap_Dyad1_NA_Con_Soc_NA_.avi"	"Social Interaction"	1700	0.438347687071322	45	"1"	"F"	38	12
"Lean_Dyad2_NA_Soc_Con_NA_.avi"	"Social Interaction"	728	0.123037401341919	1	"1"	"M"	39	1
"Hand_Dyad3_NA_Soc_Con_NA_.avi"	"Social Interaction"	6603.4	0.838958448471912	5	"1"	"M"	39	2
"Hand_Dyad2_Soc_NA_NA_Con_.avi"	"Social Interaction"	4157.65	0.439683798646362	9	"1"	"M"	39	3
"Lean_Dyad1_Soc_NA_NA_Con_.avi"	"Social Interaction"	0	0	13	"1"	"M"	39	4
"Hand_Dyad4_NA_Con_Soc_NA_.avi"	"Social Interaction"	1255.6	0.146767114160642	17	"1"	"M"	39	5
"Lean_Dyad4_Con_NA_NA_Soc_.avi"	"Social Interaction"	2308.1	0.719023068176508	21	"1"	"M"	39	6
"Clap_Dyad3_Soc_NA_NA_Con_.avi"	"Social Interaction"	2997.8	0.333704388093595	25	"1"	"M"	39	7
"Hand_Dyad1_Con_NA_NA_Soc_.avi"	"Social Interaction"	4038	0.557711697029129	29	"1"	"M"	39	8
"Clap_Dyad2_Con_NA_NA_Soc_.avi"	"Social Interaction"	3974.45	0.458308348708487	33	"1"	"M"	39	9
"Lean_Dyad3_NA_Con_Soc_NA_.avi"	"Social Interaction"	1608.4	0.216937996520144	37	"1"	"M"	39	10
"Clap_Dyad4_NA_Soc_Con_NA_.avi"	"Social Interaction"	1167	0.124521175001867	41	"1"	"M"	39	11
"Clap_Dyad1_NA_Con_Soc_NA_.avi"	"Social Interaction"	9719.3	0.885730689315788	45	"1"	"M"	39	12
"Lean_Dyad2_NA_Soc_Con_NA_.avi"	"Social Interaction"	4639.5	0.814533260766516	1	"1"	"F"	40	1
"Hand_Dyad3_NA_Soc_Con_NA_.avi"	"Social Interaction"	7259.55	0.757505086868055	5	"1"	"F"	40	2
"Hand_Dyad2_Soc_NA_NA_Con_.avi"	"Social Interaction"	5249.3	1	9	"1"	"F"	40	3
"Lean_Dyad1_Soc_NA_NA_Con_.avi"	"Social Interaction"	1734.75	0.454521635465657	13	"1"	"F"	40	4
"Hand_Dyad4_NA_Con_Soc_NA_.avi"	"Social Interaction"	1012.1	0.160769456821305	17	"1"	"F"	40	5
"Lean_Dyad4_Con_NA_NA_Soc_.avi"	"Social Interaction"	3599.75	0.517112587538158	21	"1"	"F"	40	6
"Clap_Dyad3_Soc_NA_NA_Con_.avi"	"Social Interaction"	1089.9	0.187276085742515	25	"1"	"F"	40	7
"Hand_Dyad1_Con_NA_NA_Soc_.avi"	"Social Interaction"	4535.8	0.698481628630386	29	"1"	"F"	40	8
"Clap_Dyad2_Con_NA_NA_Soc_.avi"	"Social Interaction"	9033.3	0.850989868158888	33	"1"	"F"	40	9
"Lean_Dyad3_NA_Con_Soc_NA_.avi"	"Social Interaction"	1013.85	0.179310771734036	37	"1"	"F"	40	10
"Clap_Dyad4_NA_Soc_Con_NA_.avi"	"Social Interaction"	8747.4	0.852298968168133	41	"1"	"F"	40	11
"Clap_Dyad1_NA_Con_Soc_NA_.avi"	"Social Interaction"	1303.8	0.151657554961033	45	"1"	"F"	40	12
